id,price
0,2905.250838365046
1,5389.006523297868
2,9535.024098311651
3,4051.06482997011
4,1688.8357220584135
5,6391.013308901409
6,4867.220321148452
7,4241.3446772830475
8,5187.087549444781
9,16005.634684783925
10,4307.840982432911
11,814.0012421543248
12,3225.792350479151
13,1623.9763528934006
14,2464.8320436206577
15,1148.417087022398
16,1502.2295131763
17,3948.6716349632775
18,4123.724029740652
19,886.0084165265849
20,2261.3033798537604
21,5206.217633661709
22,4362.549475125562
23,638.3582809124674
24,15799.209191938842
25,1089.5878747392253
26,585.4528020433218
27,968.7236038988912
28,1684.8666213667855
29,876.451075397412
30,10321.262234949296
31,524.4689078206112
32,4065.5164645753857
33,700.9949074109143
34,613.7767312893403
35,2337.3025868199015
36,6387.94492110158
37,2682.193842225829
38,2780.7811016038336
39,730.2169420409078
40,511.2923091665473
41,8898.834675470844
42,898.6165000063382
43,1935.6774632837105
44,10219.403558277101
45,2473.344099327743
46,951.4041202856846
47,820.4609475247032
48,1189.4932529747202
49,2837.5855582255454
50,614.5013040022677
51,4668.455490793208
52,2864.294368429691
53,6968.380333500553
54,5522.71393852468
55,2113.5983728695646
56,9259.815593788706
57,2453.7140178517343
58,4408.371084819904
59,2910.774689850548
60,1220.7101778236283
61,504.6301275749424
62,6707.937310961029
63,1179.9945387298444
64,8693.11816721673
65,17587.676303944434
66,853.9804547095546
67,12389.60953879764
68,5385.293237476116
69,9023.172408548613
70,486.9074976393483
71,712.9698570721495
72,870.8917521896514
73,1380.8207138149041
74,5266.500006310323
75,1906.6461824880466
76,8660.063443355373
77,14064.395326787462
78,2805.4190849046295
79,6560.543897949085
80,11068.98511965557
81,2012.06964969867
82,13519.49874470762
83,6454.505665689408
84,828.372072049255
85,7929.041114421621
86,1010.8687394560556
87,12362.143993629552
88,7941.123026064107
89,15203.543571949189
90,4829.542826390509
91,1324.516603159804
92,999.7148006648621
93,800.7904804074191
94,18467.61328125
95,483.2382636585767
96,14248.262820594917
97,15007.665929205465
98,12507.257260511635
99,663.0632585847028
100,2745.329839499221
101,702.6579334670528
102,611.1975598803738
103,468.74225334898506
104,1028.9952445360086
105,1659.3671685020572
106,1296.6171745009437
107,771.0913512085641
108,1162.9044241487209
109,715.0628680250592
110,708.2945801059394
111,990.9363954315137
112,1927.5754118006225
113,1668.544945905379
114,1413.7225335163203
115,5106.538542856737
116,5096.90508496294
117,16082.40084205424
118,482.35853250472934
119,16837.955818525825
120,1402.7428498103175
121,1671.4296578157275
122,1175.5064091885065
123,531.957853381755
124,681.1869870471669
125,1294.834893677257
126,1108.7693186461056
127,12897.482295390213
128,5356.752799940868
129,5116.630263808584
130,6334.051690389906
131,3462.420667630444
132,6744.272353502291
133,1030.5428867128455
134,3691.107585401144
135,992.898489924377
136,648.0276429498099
137,7401.783061260197
138,600.78694986103
139,4291.9941250543025
140,783.3967157427608
141,975.2108996719343
142,3518.0090875949127
143,3890.58371288087
144,721.4435384748982
145,6323.05411094955
146,16785.120780862664
147,5096.601590351384
148,2634.459911474266
149,1870.798839946774
150,2495.9435292482694
151,1706.188432183745
152,12330.329869729869
153,2867.498149289091
154,662.8632063864457
155,14174.25525318848
156,3622.8535765610877
157,2912.678455572451
158,3991.4737950727
159,908.3317020657189
160,7313.993072851075
161,9244.169362389755
162,689.7472241202195
163,685.8702919620637
164,5413.433517616879
165,11382.611109660626
166,3286.314058359335
167,4666.863953581837
168,3387.6055161865224
169,11504.573811688624
170,737.6400270366852
171,1675.0591662477143
172,4657.41649692218
173,2052.2109662534913
174,6421.219873081378
175,1774.6903515994038
176,4370.363249888038
177,3520.5547901956575
178,2627.7321125349354
179,3561.5354003620278
180,3558.606886906237
181,1611.8808412890314
