id,price
0,2986.7554627719014
1,5375.009812806529
2,9323.417020809948
3,4121.945626146222
4,1698.7912407040126
5,6337.121271169369
6,4890.90396907438
7,4338.087907834517
8,5111.325409946641
9,15925.997149515686
10,4300.417046827783
11,855.8841021532915
12,3284.37680572751
13,1629.599240876444
14,2437.11663267999
15,1111.3865419059473
16,1495.4058839696922
17,4041.077136130943
18,4185.1352537410585
19,868.3756420194192
20,2228.3314206335635
21,5195.789563243246
22,4197.5281923720695
23,632.4132514742482
24,16000.0
25,1070.3847792790655
26,585.1731836947847
27,964.7476678219285
28,1678.1097925121644
29,907.4232437088157
30,10437.483548269314
31,557.0303563348568
32,4039.667115413346
33,730.199681374005
34,612.3403173886669
35,2315.1693512221464
36,6379.992473510067
37,2764.760123861085
38,2904.58129441422
39,707.9584675902755
40,507.27949288587024
41,9077.023955275112
42,911.9113347448388
43,1950.3672044780346
44,10466.092426821378
45,2500.994388597873
46,896.5119969818379
47,865.4301162383877
48,1219.9761737971055
49,2856.8466559616936
50,602.4587201951516
51,4631.530492406924
52,2868.24043896946
53,7044.826270123082
54,5497.049460688328
55,2198.8570706520854
56,9016.021696543025
57,2506.4889445854765
58,4447.289247855929
59,2980.2207678684235
60,1236.2049126117859
61,507.39061787530807
62,6951.473878055411
63,1196.7188131792143
64,8849.136007699111
65,16000.0
66,831.8324468909934
67,12177.453371632642
68,5261.688775460983
69,9042.428301712693
70,500.0
71,708.538268101988
72,904.042548956128
73,1273.5258111055791
74,5271.379779513497
75,1877.0358480454026
76,8779.227235945427
77,14128.437458106315
78,2779.9913253402624
79,6603.096485206135
80,11026.484657132285
81,2020.7176987359453
82,13714.959424215633
83,6429.6341271768915
84,833.366771170859
85,8120.628248088261
86,1008.8121489705914
87,12287.878443885014
88,7957.675893419905
89,14964.838935748256
90,4770.244389236785
91,1335.2584947626292
92,995.5708985229242
93,784.8394196654491
94,16000.0
95,513.7283902428746
96,14190.79099141694
97,15240.023634555773
98,12879.464242861079
99,733.2595288147902
100,2583.0714840119153
101,733.8727653786998
102,603.3655209691781
103,500.0
104,1032.477105219602
105,1648.3209330911855
106,1318.0238591347004
107,771.8029804651463
108,1111.1507731088009
109,703.2298430394454
110,734.3249652236451
111,966.944362728517
112,1913.6297148545818
113,1675.1691433089643
114,1487.3518090483158
115,5099.890495465279
116,5190.965530942938
117,16000.0
118,500.0
119,16000.0
120,1306.9586433905522
121,1689.0518740770137
122,1122.379778497639
123,500.0
124,713.2508258239648
125,1289.309257965722
126,1138.5365862390345
127,13094.387182569464
128,5296.33679315844
129,5257.39973284592
130,6332.556396309193
131,3535.204146166413
132,6721.054422929366
133,1026.3131275860694
134,4123.711509486608
135,1022.7594796687981
136,636.1813454594237
137,7290.919989872445
138,590.1809207472575
139,4389.377279585957
140,849.2448738219246
141,1021.2324720779044
142,3644.2526320208913
143,3392.3646794823653
144,708.5971143582842
145,6392.171218837538
146,16000.0
147,5190.81580952446
148,2558.3001152825605
149,1826.4120713010823
150,2464.632486979167
151,1676.8104257673906
152,12048.528204655073
153,2844.2622779153917
154,668.4378667203412
155,14897.53577524951
156,3769.977522681387
157,2848.6854695426096
158,3985.6866475177867
159,887.4260514977726
160,7530.185387615866
161,9429.615374043255
162,663.9725338335573
163,675.9983467929549
164,5405.96916001534
165,11373.572891678768
166,3324.9808409379975
167,4618.801813054462
168,3450.0257937982315
169,11781.338244822671
170,770.4365703482018
171,1675.658175733668
172,4487.422989191937
173,2005.137734426896
174,6397.32527377937
175,1762.7714353150645
176,4317.398449021673
177,3583.384960359468
178,2652.843498927832
179,3472.162160395411
180,3492.3359123488653
181,1837.8805290234352
182,927.5728875156854
183,1682.7126083266428
184,749.1007157400712
185,4076.4012392358986
186,886.228751251739
187,877.1537445486119
188,514.5515055658569
189,1851.901923528389
190,2276.3207114928673
191,735.7318127696742
192,824.4658606176737
193,6407.957339897093
