id,price
0,2910.7005883383863
1,5453.422595995827
2,9320.883834967359
3,4078.7816586736467
4,1679.9252124812308
5,6053.287442748359
6,4764.972930358065
7,4268.929552150247
8,5183.011745922519
9,15589.565846921481
10,4395.3869966964585
11,858.6220322714465
12,3181.156483032832
13,1627.420307811447
14,2468.7565670779704
15,1125.0831563863428
16,1479.966453761171
17,4019.669844751183
18,4157.963760547805
19,878.2158017592225
20,2266.5459084668273
21,5078.559885475402
22,4300.24601278144
23,603.0750888555872
24,16630.069495338936
25,1126.566094442658
26,609.0829707448323
27,994.0345360912966
28,1656.6599043893978
29,909.6309580326446
30,10279.165348820867
31,545.9497570632419
32,4015.9271226606547
33,735.5524079006491
34,623.3610255358934
35,2343.873899239312
36,6588.289500837593
37,2679.115606176872
38,2832.893204018336
39,668.7250489767865
40,508.86297334019673
41,9188.734004911379
42,873.5852216376669
43,1861.9439879092433
44,10380.453595671926
45,2481.8776322899307
46,970.2011256519114
47,869.5636951016282
48,1167.8077952905644
49,2924.7393426543026
50,603.6059659245334
51,4636.72140212684
52,2913.6858939900244
53,7037.466460311651
54,5497.150333876317
55,2222.391423575821
56,8945.01570537322
57,2477.4811035928733
58,4457.214142069753
59,2843.1687545844793
60,1222.5236553953357
61,496.3917329130493
62,6991.462937501557
63,1153.7552080067826
64,8769.070087380764
65,17160.61601441271
66,881.0081075237322
67,12072.586044155663
68,5486.039068800353
69,9209.978840833983
70,456.4402550058697
71,666.8731253299026
72,873.8704920602512
73,1358.0410546473133
74,5262.889230650614
75,1870.3434326072359
76,8556.30329866219
77,14081.507211582511
78,2785.5127304242487
79,6588.899163559858
80,11230.177166641739
81,2071.9429205740735
82,14524.980526035972
83,6404.52353390167
84,850.1796291066677
85,8297.066042811632
86,1019.3894909185595
87,12254.828602253898
88,7978.524254317902
89,15160.043283238489
90,4791.285159681473
91,1342.9964572342642
92,995.2384766829349
93,872.5826807421114
94,16387.07673044376
95,475.38405163064067
96,14513.412269615439
97,14900.6266810412
98,12752.443568826473
99,739.7044937443344
100,2558.87912196581
101,751.3744803177834
102,656.7129737541477
103,452.2232255243849
104,1009.4228446634596
105,1665.8804178004011
